,rank,name,channel_name,office,official,dimention,voice,fans,video_count,duration,like_count,dislike_count,comment_count,islive,tag_count,view_count_per_video,video_publish_delta,Youtube_days,follow,follower,favourites,tweets_count,mentioned,retweeted,text_len,mention_myself,mention_vtuber,delta_tweet_sec,TW_days,view_count
911,912,[UNEVENS放送局]集団バーチャルyoutuber,,,,,,433.0,10.0,3428.7,31.9,0.5,8.0,0.8,1.5,248.4,4.755965792,189.5139344,1653.0,1173.0,16194.0,8391.0,0.9095477387,0.0,49.03015075,0.005025125628,0.2010050251,1307.4494949999996,1201.623282,2488.0
912,913,バーチャル5さいじ,,,,,,423.0,16.0,1861.25,19.375,0.125,2.5,0.3125,2.0625,239.8125,6.3342384260000015,518.3098025,723.0,732.0,207.0,834.0,0.675,0.0,44.81,0.045,0.145,18735.83417,81.04286576,3846.0
913,914,架空ぶい,,,,,,462.0,3.0,346.0,83.66666667,0.3333333333,55.33333333,0.0,5.666666667,598.3333332999998,49.02787616,130.8224992,1720.0,1803.0,35292.0,29823.0,0.835,0.0,41.505,0.01,0.245,445.4020101,134.98775,1780.0
914,915,Perv Secondlife,,,,,,420.0,56.0,172.0,13.64,0.42,3.48,0.0,8.42,1113.06,14.98920895,867.7170016000001,,,,,,,,,,,,56626.0
915,916,竜王ヘルヘイム三郎ちゃんねる,,,個人,三次元,男,428.0,29.0,3421.3409090000005,15.59090909,0.1590909091,6.977272727000001,0.2954545455,8.045454545,159.4545455,2.912311047,422.2106705,945.0,952.0,4820.0,5667.0,0.695,0.0,52.745,0.015,0.34,1783.060302,128.4760023,7055.0
916,917,ねこパルフェ,,,個人,二次元,女,421.0,15.0,1746.0666670000005,23.8,0.0,2.4,0.4,1.8,274.8,5.872769511,119.4839344,192.0,904.0,3979.0,3308.0,0.58,0.0,67.47,0.05,0.405,9740.552764,119.8340232,4136.0
917,918,パルディ博士の助手,,,個人,三次元,男,422.0,29.0,1830.034483,21.4137931,0.03448275862,6.655172414,0.1034482759,3.24137931,196.3793103,3.856152034,152.3466196,805.0,1228.0,902.0,2113.0,0.45,0.0,50.66,0.0,0.305,17694.79899,141.89516899999995,5710.0
918,919,Love!ユウキ,,,,,,416.0,116.0,204.98,16.86,0.06,5.9,0.0,1.0,480.32,8.356798469,1125.847499,,,,,,,,,,,,73875.0
919,920,ゆにごんくん,,,,,,414.0,36.0,367.05555560000005,23.41666667,8.583333332999999,10.86111111,0.0,4.027777778,1680.4444440000002,5.654798942,202.18699,,,,,,,,,,,,60515.0
920,921,Garden【VTuber】,,,個人,三次元,男,413.0,47.0,6875.583333,4.208333333,0.1666666667,3.041666667,0.8125,3.666666667,187.1875,5.636533687999999,1429.265775,492.0,355.0,6392.0,5230.0,0.525,0.0,34.315,0.015,0.085,891.6733667999998,401.6485602,9080.0
921,922,ユイットちゃんねる,,,個人,二次元,男,413.0,6.0,886.0,35.83333333,1.0,22.5,0.0,6.666666667,561.6666667000002,9.724791667,143.1273951,145.0,747.0,10593.0,9273.0,0.8442211055,0.0,73.06532663,0.005025125628,0.2864321608,2424.954545,142.07571299999995,3376.0
922,923,shake-real,,,,,,412.0,95.0,6660.76,1.0,0.06,0.14,1.0,1.0,61.26,7.77565051,466.2410756,,,,,,,,,,,,15357.0
923,924,【vtuber】えがきぐりこちゃんねる,,,個人,二次元,女,340.0,3.0,741.0,50.0,0.3333333333,6.0,0.0,7.0,400.6666667,15.81926505,67.14981405,887.0,694.0,386.0,244.0,0.515,0.0,53.925,0.0,0.135,13435.9598,72.01278475,1209.0
924,925,イツカセッション!!,,,,,,420.0,27.0,4817.333333,8.740740741,0.07407407407000001,1.037037037,0.6296296296,4.185185185,203.4814815,4.542253828,214.3318858,1528.0,1355.0,1879.0,5988.0,0.285,0.0,64.56,0.005,0.14,1848.477387,195.2812338,5521.0
925,926,-かんなチャンネル-Kanna Channel,,,,,,3723.0,5.0,377.6,343.4,6.4,61.0,0.0,20.2,6893.6,2.817468171,15.43776544,57.0,1665.0,0.0,256.0,0.74,0.0,62.55,0.01,0.035,3640.211055,15.56262271,28786.0
926,927,ことねチャンネル,,,,,,409.0,18.0,2634.611111,26.16666667,1.222222222,1.666666667,0.0,6.388888889,348.3333333,4.156593137,105.5172678,2.0,422.0,86.0,141.0,0.4420289855,0.0,92.07971014,0.08695652174,0.01449275362,46609.84672,79.34792364,6296.0
927,928,つなぎ けやき ちゃんねる,,,,,,411.0,1.0,3022.333333,63.0,0.0,5.333333333,0.6666666667,1.0,739.6666667000002,3.5119907410000004,15.81771915,469.0,482.0,10.0,61.0,0.4590163934000001,0.0,49.39344262,0.0,0.0,14122.316669999998,12.16122225,2220.0
928,929,ぽぽぽちゃんねる,,,,,,449.0,39.0,136.2564103,31.53846154,0.2820512821,7.538461538,0.0,56.38461538,289.6923077,2.750810185,136.6237377,896.0,929.0,1358.0,2035.0,0.87,0.0,70.85,0.09,0.245,3530.889447,140.119463,11296.0
929,930,旅客鉄道を研究するVtuberあかつき,,,個人,三次元,男,409.0,29.0,233.7586207,10.10344828,7.24137931,14.75862069,0.03448275862,1.034482759,374.7586207,6.70500124,194.2177539,1441.0,1393.0,1340.0,6914.0,0.57,0.0,47.7,0.01,0.075,7906.201005,966.2233866,10885.0
930,931,シーラ's Labo from わかめらぼっち,,,個人,二次元,女,408.0,84.0,6526.244898,10.93877551,0.2244897959,0.306122449,0.9591836735,6.979591837,112.7346939,0.9178785687,364.7283326,491.0,720.0,562.0,3255.0,0.645,0.0,52.055,0.0,0.085,1534.979899,111.6925533,9617.0
931,932,彩咲 茜*Vtuber,,,,,,477.0,3.0,363.6666667,82.33333333,0.0,41.33333333,0.0,1.0,608.6666667000002,7.461221065,70.60378396,,,,,,,,,,,,1781.0
932,933,チャンネル 穣津ペグの,,,,,,426.0,4.0,1046.75,93.25,0.0,7.0,0.25,3.0,684.5,12.04643519,61.10310109,1018.0,1051.0,110.0,700.0,0.195,0.0,52.915,0.015,0.035,8271.587940000001,109.6538033,2741.0
933,934,Zion's World,,,,,,398.0,195.0,628.1,13.24489796,0.387755102,6.14,0.02,12.74,455.64,7.322615741,1006.857106,537.0,533.0,13493.0,2703.0,0.67,0.0,87.75,0.005,0.0,38614.24121,738.6911412000002,61727.0
934,935,シヴァ犬ちゃんねるん!!,,,個人,三次元,男,394.0,42.0,1871.761905,15.95238095,2.428571429,3.095238095,0.04761904762,4.071428571,572.9047619,11.32660202,610.6581127000002,,,,,,,,,,,,24064.0
935,936,リア少佐channel,,,,,,405.0,10.0,3352.9,42.8,0.3,7.2,0.4,3.1,302.1,3.376583076,36.14737192,872.0,894.0,1717.0,2307.0,0.865,0.0,47.86,0.0,0.21,2285.407035,40.23368752,3030.0
936,937,uranus【ウラヌす】,,,個人,三次元,男,395.0,78.0,2585.56,5.64,0.08,7.26,0.28,16.4,104.6,3.137134118,304.2610178000001,2728.0,1550.0,3381.0,1340.0,0.89,0.0,39.09,0.005,0.3,1744.050251,249.6473681,13280.0
937,938,チャンネルどうくつ,,,個人,二次元,男,391.0,14.0,262.9285714,59.64285714,0.07142857142999999,5.571428571,0.0,3.5,836.3571429,4.469884259,2543.999872,,,,,,,,,,,,11720.0
938,939,やさしい白昼夢.,,,,,,390.0,4.0,40.5,109.25,0.0,14.0,0.0,1.0,662.0,3.017438272,45.29873767,78.0,491.0,1064.0,226.0,0.74,0.0,66.08,0.02,0.255,9529.311558,49.33277317,2656.0
939,940,【バーチャルYoutuber】きーる。,,,個人,三次元,男,396.0,18.0,124.6666667,112.9444444,9.111111111,58.5,0.0,10.61111111,17091.83333,31.70470656,1360.495555,247.0,252.0,801.0,695.0,0.9,0.0,42.665,0.0,0.06,10259.26633,673.2431204,307585.0
940,941,凪 幽,,,,,,401.0,7.0,1878.285714,48.57142857,1.285714286,3.0,0.2857142857,1.0,826.4285714,7.4473128860000015,60.83001081,833.0,918.0,12.0,759.0,0.035,0.0,30.605,0.0,0.0,6885.5376879999985,68.41515743,5787.0
941,942,バーチャル廃魔王城・廃病棟,,,,,,389.0,5.0,1732.0,28.2,0.6,5.2,0.4,3.6,305.6,11.023886,95.28212887,576.0,1022.0,1814.0,5363.0,0.85,0.0,38.295,0.0,0.545,4500.788945,108.23275,1532.0
942,943,八乙女悠乃,,,,,,394.0,86.0,8466.040815999999,4.081632653,0.1836734694,0.04081632653,1.0,1.040816327,140.4081633,0.8024549093000001,157.1853696,1742.0,1724.0,7011.0,4949.0,0.69,0.0,53.65,0.0,0.17,1756.38191,151.4737685,12356.0
943,944,日和かばんChannel,,,,,,410.0,1.0,153.0,125.0,6.0,33.0,0.0,17.0,2157.0,,67.30619137,52.0,883.0,39.0,59.0,0.6271186441,0.0,40.57627119,0.0,0.13559322029999998,25310.68966,69.41785419,2157.0
944,945,バーチャル女騎士YouTuber アウラ,,,個人,二次元,,389.0,4.0,146.0,69.5,0.25,12.75,0.0,1.0,1099.75,34.97413966,134.1677191,31.0,766.0,7.0,334.0,0.36,0.0,45.875,0.02,0.225,53365.96985,134.198375,4402.0
945,946,グレコの動画,,,,,,387.0,7.0,243.4285714,12.71428571,3.428571429,8.0,0.0,6.142857143,558.2857142999999,15.14914159,941.5174066,58865.0,60758.0,23962.0,3192.0,0.527638191,0.0,39.75879397,0.005025125628,0.0,7838.050504999998,1195.228248,3909.0
946,947,からすきちゃんえる / Karasuki.Chanel,,,,,,487.0,33.0,361.9090909,18.36363636,3.757575758,6.393939393999998,0.0,3.03030303,1752.69697,0.8705266204000001,41.58677007,1.0,46.0,0.0,54.0,0.6296296296,0.0,76.57407407,0.0,0.0,45164.30189,41.68023845,57178.0
947,948,思い込んでるヤベー奴チャンネル,,,,,,416.0,13.0,3035.384615,33.15384615,0.6923076923,9.076923077,0.5384615385,2.923076923,367.7692308,5.581233602999999,195.2269668,1581.0,1404.0,6575.0,16650.0,0.795,0.0,64.675,0.02,0.4,1364.286432,3004.2290350000007,4777.0
948,949,shiba’s GAME,,,,,,392.0,94.0,5732.5,20.38,0.38,2.54,0.86,8.82,185.86,0.8772404101000001,637.3636451,7183.0,7169.0,394.0,540.0,0.39,0.0,41.435,0.0,0.01,15280.72362,1345.2383630000004,14534.0
949,950,ふく【おさかなYouTuber】,,,個人,三次元,男,389.0,100.0,3376.265306,11.20408163,0.02040816327,1.387755102,0.7142857143000001,15.65306122,72.10204082,1.937515432,178.7515386,1157.0,1267.0,1621.0,1268.0,0.49,0.0,63.8,0.0,0.275,17223.1608,179.0928773,10688.0
950,951,バーチャルYouTuberガニメデちゃんねる,,,個人,二次元,男,389.0,67.0,6606.84,10.22,0.42,0.78,0.76,1.44,130.44,2.200975057,148.5435062,174.0,508.0,286.0,3556.0,0.655,0.0,55.17,0.01,0.4,3558.321608,148.531963,10477.0
951,952,CUBE,,,個人,二次元,男,386.0,5.0,509.2941176,17.94117647,0.1176470588,9.0,0.0,18.64705882,177.8235294,7.718309462000001,126.0174529,588.0,895.0,18247.0,1787.0,0.82,0.0,42.165,0.02,0.215,13406.63819,126.01187040000002,3107.0
952,953,とろろ亭やまいものちゃんねる。,,,個人,二次元,男,385.0,137.0,1977.16,3.78,0.0,0.24,0.86,4.82,37.72,1.979990316,1323.928587,229.0,845.0,1346.0,3424.0,0.24,0.0,51.935,0.015,0.145,4331.40201,184.29775,7322.0
953,954,バーチャルシェルターch/深咲フミヤ,,,個人,二次元,女,384.0,4.0,484.75,62.0,0.0,10.75,0.0,5.75,703.5,18.21122685,85.47589044,897.0,902.0,3351.0,1920.0,0.6984924623000001,0.0,71.32663317,0.02512562814,0.3165829146,8291.681818000001,93.97761114,2816.0
954,955,雨ごい中のみーちゃんねる,,,,,,393.0,12.0,2733.833333,21.0,0.0,1.916666667,0.75,7.916666667,185.1666667,3.424217172,64.40484878,272.0,734.0,5992.0,3109.0,0.88,0.0,69.32,0.01,0.4,878.5577889,65.00225234,2219.0
955,956,神系人面魚・カミハラ,,,個人,三次元,男,383.0,26.0,8935.153846,11.53846154,0.2692307692,2.153846154,0.5,1.5,164.5384615,3.341503704,1414.0490619999996,,,,,,,,,,,,4289.0
956,957,紅威のぶっこみチャンネル,,,個人,二次元,男,392.0,72.0,5662.36,10.22,0.04,1.22,0.8,2.14,74.24,1.325635865,2157.169143,1523.0,1254.0,3029.0,2683.0,0.675,0.0,50.695,0.005,0.285,2291.628141,92.1739653,5581.0
957,958,【異形頭VTuber】ディエフシンディス,,,個人,二次元,男,380.0,7.0,590.7142857000001,37.57142857,0.14285714289999998,9.714285713999999,0.14285714289999998,4.857142857,336.4285713999999,18.5561767,114.5834136,976.0,955.0,8176.0,6727.0,0.69,0.0,50.505,0.01,0.225,1681.718593,114.5762801,2353.0
958,959,ナッツ店長,,,,,,,,,,,,,,,,,1032.0,906.0,346.0,4047.0,0.745,0.0,51.225,0.005,0.105,871.5628141000002,116.2273449,
959,960,HIJIK!,,,,,,377.0,35.0,175.4571429,12.54285714,3.942857143,13.11428571,0.0,3.4,633.5714286,24.86949449,906.1436451,1830.0,1699.0,7940.0,12454.0,0.8724489795999999,0.0,56.67857143,0.0,0.02551020408,12579.86667,981.535007,22193.0
960,961,酒見姉妹ちゃんねる,,,,,,381.0,5.0,3853.583333,31.0,0.5833333333,9.583333332999999,0.4166666667,6.416666667,278.75,11.13880366,136.7492006,212.0,652.0,8596.0,8298.0,0.82,0.0,35.31,0.01,0.11,432.6582915,140.1713496,3345.0
961,962,イルフィーナ,,,個人,二次元,女,376.0,6.0,201.1666667,52.16666667,0.1666666667,8.333333332999999,0.0,1.166666667,482.6666667,8.204141203999999,139.5216312,544.0,560.0,722.0,657.0,0.825,0.0,35.39,0.0,0.01,35556.346730000005,139.37729860000002,2900.0
962,963,くろみっチャンネル,,,個人,三次元,男,382.0,26.0,5295.961538000001,7.807692307999999,0.1153846154,1.192307692,0.6153846154,1.076923077,108.6538462,6.111437962999999,183.6826266,3406.0,2709.0,36404.0,10970.0,0.7727272727,0.0,87.66161616,0.0,0.4696969697,2453.553299,158.2630278,2945.0
963,964,suzuki ryuma,,,,,,381.0,16.0,435.5,38.6875,0.625,6.0625,0.0,7.3125,2277.875,39.58101312,2157.364883,,,,,,,,,,,,36449.0
964,965,桜華かるら,,,個人,二次元,男,375.0,23.0,1127.608696,7.47826087,0.8260869565000001,6.0434782610000015,0.08695652174,7.608695652000001,116.3913043,5.606133207,163.1526034,1156.0,1256.0,1773.0,6003.0,0.256281407,0.0,45.64321608,0.005025125628,0.13567839199999998,4972.989899,162.7613727,2681.0
965,966,あるあるの謎解きチャンネル,,,個人,二次元,男,391.0,67.0,1311.26,7.42,0.48,5.08,0.06,7.48,74.04,2.306436839,132.7661335,3198.0,2818.0,18201.0,17660.0,0.85,0.0,59.94,0.015,0.34,404.6532663,128.8330741,5259.0
966,967,ナニカシイラ,,,個人,二次元,男,373.0,25.0,5742.653846,28.07692308,0.1538461538,9.230769231,0.4615384615,1.0,381.9230769,5.895699074,174.3273604,,,,,,,,,,,,10084.0
967,968,めぐめぐ魔王軍,,,,,,379.0,19.0,958.2105263,13.36842105,0.05263157895,3.947368421,0.1578947368,1.0,137.4210526,3.5565830760000003,75.12034646,569.0,1004.0,10.0,7720.0,0.79,0.0,49.505,0.005,0.27,736.6080402000001,77.44840975,2625.0
968,969,蒼音タヤ,,,個人,二次元,男,376.0,33.0,3490.151515,10.81818182,0.5454545454999999,0.5757575758,0.5151515152,3.696969697,101.5454545,3.847211733,125.2209715,861.0,978.0,6468.0,9100.0,0.83,0.0,56.17,0.01,0.545,1164.030151,129.778757,3413.0
969,970,ツーナミ,,,個人,二次元,男,374.0,19.0,350.1052632,12.68421053,0.2105263158,4.894736842,0.0,1.0,150.63157890000005,5.866455117999999,140.692858,1947.0,1638.0,20436.0,6842.0,0.345,0.0,44.13,0.005,0.115,3562.502513000001,140.7091968,2871.0
970,971,クロルChannel,,,個人,三次元,機械,374.0,7.0,1631.714286,42.42857143,0.4285714286,11.28571429,0.2857142857,9.285714286000001,343.7142857,9.013157793,78.13834415,,,,,,,,,,,,2408.0
971,972,ドラ子チャンネル,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,973,Kurama Tsumugi Official,,,,,,902.0,1.0,192.0,270.0,3.0,107.0,0.0,17.0,1271.0,,12.17806637,846.0,1737.0,5506.0,2746.0,0.98,0.0,55.77,0.03,0.05,113.6482412,18.4336991,1233.0
973,974,しゃるるん,,,,,,369.0,23.0,169.4285714,17.95238095,0.1904761905,2.666666667,0.0,1.0,472.2380952,3.489370949,176.30460569999997,13764.0,15623.0,2673.0,4678.0,0.68,0.0,32.42,0.005,0.0,4000.266332,618.3732361000001,9920.0
974,975,壱恋 知恵🍓アカペラ,,,個人,二次元,機械,372.0,2.0,144.5,197.0,0.5,25.5,0.0,2.5,2356.0,34.1808912,104.1092238,,,,,,,,,,,,4719.0
975,976,八百万卯月チャンネル,,,個人,二次元,女,377.0,6.0,1125.5,53.0,0.1666666667,6.666666667,0.3333333333,3.833333333,386.5,7.60369213,49.48400387,,,,,,,,,,,,2324.0
976,977,よろず屋カノン,,,個人,二次元,機械,367.0,32.0,4961.59375,13.25,0.25,8.8125,0.59375,14.5,310.78125,5.261180556,170.1846752,672.0,637.0,2900.0,2281.0,0.36,0.0,52.47,0.0,0.145,9603.527638,177.314625,9969.0
977,978,両性天使Vtuber めてろん,,,,,,377.0,7.0,5621.285714,19.42857143,0.14285714289999998,4.285714286,0.5714285714,2.428571429,448.4285714,6.701714892,47.59248767,242.0,483.0,713.0,1818.0,0.21,0.0,46.02,0.0,0.09,1909.211055,54.59500697,3142.0
978,979,ちゃんねるネクマ,,,個人,二次元,男,376.0,6.0,3987.166667,20.0,0.3333333333,8.666666667000001,0.3333333333,3.0,171.66666669999995,16.42269907,133.0803117,1041.0,971.0,4829.0,8414.0,0.765,0.0,46.445,0.0,0.53,545.9899497,117.1267662,1048.0
979,980,レイカのひみつの部屋,,,,,,401.0,24.0,1011.681818,34.59090909,0.13636363640000002,2.363636364,0.5454545454999999,2.909090909,222.8636364,1.153951168,40.26369137,0.0,279.0,69.0,72.0,0.0,0.0,51.88888889,0.0,0.0,45310.5493,45.70604864,5005.0
980,981,白神さらら Channel,,,,,,370.0,2.0,69.0,68.0,0.0,16.5,0.0,1.0,624.0,20.71144676,83.21563581,89.0,995.0,10.0,284.0,0.435,0.0,52.41,0.025,0.115,27578.70854,83.17384956,1250.0
981,982,おかあちゃん,,,,,,365.0,90.0,4324.94,13.68,3.18,5.28,0.84,16.94,233.56,1.938151691,156.39793909999997,317.0,346.0,156.0,6248.0,0.885,0.0,47.14,0.0,0.005,2179.40201,1202.080215,14057.0
982,983,vtuber男装執事ヒルダ！！,,,個人,二次元,男,375.0,19.0,2486.473684,6.526315789,1.842105263,2.157894737,0.2105263158,3.315789474,77.31578947,6.032446631,644.8710641,1445.0,1514.0,19710.0,24892.0,0.67,0.0,68.9,0.015,0.305,506.9748744,135.2527616,1466.0
983,984,ナナカ・ミリアム・向島,,,,,,366.0,15.0,862.5333332999999,32.73333333,0.6666666667,7.8,0.2666666667,1.266666667,196.7333333,2.023187004,35.25681637,1349.0,1113.0,3576.0,1778.0,0.845,0.0,47.315,0.045,0.06,1412.266332,35.28165049,2968.0
984,985,モルゲッソヨちゃんねる,,,個人,二次元,男,372.0,15.0,3257.733333,14.6,0.6666666667,2.8,0.4,8.933333333,176.0,9.644584987,138.1684483,2140.0,1216.0,9637.0,2488.0,0.76,0.0,61.01,0.02,0.32,2725.01005,115.4850301,2651.0
985,986,肯定ちゃん。,,,,,,370.0,33.0,2100.242424,17.45454545,0.8787878788,5.909090909,0.3939393939,5.606060606000002,128.75757579999998,1.399525463,50.52709415,708.0,944.0,10136.0,9959.0,0.8140703518000001,0.0,39.85427136,0.0,0.1407035176,611.540404,50.16248382,4270.0
986,987,ちばねずみ,,,個人,二次元,男,367.0,5.0,281.6,30.2,0.8,9.6,0.0,1.2,429.8,20.06081887,106.55745290000002,412.0,845.0,8637.0,1676.0,0.865,0.0,78.08,0.0,0.44,7815.738693000001,106.7019746,2151.0
987,988,キメラカルミア,,,個人,二次元,女,364.0,26.0,6691.038462,20.88461538,0.1538461538,2.423076923,0.8461538462,1.807692308,161.4230769,5.462600462999999,143.5033789,447.0,823.0,10637.0,8461.0,0.585,0.0,50.755,0.0,0.195,5973.718593,143.4930972,4223.0
988,989,結良シアの靴屋,,,個人,二次元,男,357.0,17.0,1939.176471,16.41176471,0.05882352941000001,3.764705882,0.4117647059,5.588235294,181.0,4.44369864,75.46030017,674.0,1168.0,1674.0,2991.0,0.69,0.0,66.975,0.005,0.33,2392.105528,80.03727549,3121.0
989,990,リーリア,,,個人,二次元,機械,378.0,80.0,6544.938776,8.142857142999999,0.1224489796,0.7346938776,0.8979591837,1.4897959180000002,82.77551020000001,1.180848283,1864.197059,1466.0,1296.0,9061.0,16568.0,0.89,0.0,50.48,0.005,0.34,719.7537687999999,1499.8355390000004,10530.0
990,991,エンドウサヤの0からはじまるチャンネル,,,個人,二次元,女,365.0,4.0,200.25,43.5,3.0,24.25,0.0,4.25,692.75,12.63307485,716.1499761,805.0,963.0,21368.0,9946.0,0.725,0.0,42.605,0.005,0.255,1388.396985,526.1804005,2786.0
991,992,東方いなか,,,個人,三次元,男,358.0,84.0,7253.74,7.32,0.06,0.38,0.8,1.8,89.48,1.367574169,120.9117238,1586.0,1229.0,7325.0,6647.0,0.71,0.0,54.755,0.025,0.34,10045.03015,156.1205509,8243.0
992,993,洞窟竜ゴージル【VTuber】,,,個人,二次元,男,366.0,15.0,1000.285714,16.42857143,1.714285714,8.857142857000001,0.2142857143,8.857142857000001,199.5714286,10.57198896,140.17248769999998,1251.0,1464.0,5159.0,8612.0,0.865,0.0,46.58,0.0,0.545,876.2311558,140.1722871,2795.0
993,994,ずんだくん-ずんだコーポレーション,,,,,,370.0,19.0,613.5263158,30.31578947,41.05263158,8.684210526000001,0.0,9.789473683999999,1019.315789,13.778107,602.2598835,528.0,645.0,9888.0,612.0,0.635,0.0,66.975,0.0,0.325,32534.54271,152.7807361,19352.0
994,995,おしゃべりデイジー,,,個人,三次元,男,366.0,52.0,1758.06,9.32,1.46,2.98,0.18,3.84,93.22,1.823219482,1280.6246640000004,694.0,1081.0,4622.0,6577.0,0.56,0.0,55.335,0.02,0.24,1794.517588,332.5953889,5085.0
995,996,比良坂ユリ,,,,,,371.0,5.0,2221.5,25.83333333,0.0,9.0,0.3333333333,7.166666667,208.8333333,10.36854167,93.30392285,167.0,1048.0,5053.0,6130.0,0.55,0.0,49.855,0.005,0.34,2000.628141,94.18684725,1250.0
996,997,MINT,,,,,,356.0,209.0,979.22,3.24,0.16,6.74,0.0,17.72,48.4,1.449448932,1431.728541,1293.0,1372.0,10536.0,5609.0,0.7386934673000001,0.0,47.14572864,0.02512562814,0.07537688442000001,4765.616161999998,246.3117431,89229.0
997,998,天見 浩司,,,個人,二次元,男,358.0,32.0,96.21875,18.8125,15.03125,1.15625,0.0,7.9375,362.78125,2.845430481,100.5114923,,,,,,,,,,,,11647.0
998,999,ひめじことりch,,,個人,二次元,女,360.0,23.0,1556.304348,16.69565217,0.347826087,7.739130435,0.2173913043,13.56521739,374.43478260000006,6.365158354,187.2753349,1.0,126.0,2.0,105.0,0.1523809524,0.0,70.67619048,0.0,0.0,116400.7981,195.197206,8625.0
999,1000,一寸&三川千秋チャンネル,,,,,,351.0,109.0,4226.787234,1.255319149,0.04255319149,0.7872340426000001,0.7234042553,2.936170213,52.08510638,13.16984501,1053.468008,87.0,56.0,52.0,241.0,0.365,0.0,75.765,0.065,0.06,13828.09045,39.68883799,10020.0
1000,1001,ベイベリー王国,,,個人,三次元,女,350.0,8.0,2104.125,41.25,0.75,10.125,0.5,4.5,569.625,12.84904927,186.0012492,,,,,,,,,,,,4559.0
1001,1002,アミノちゃんねる,,,,,,358.0,3.0,1846.0,76.33333333,0.3333333333,19.33333333,0.3333333333,2.333333333,408.0,15.22399306,62.43093674,1262.0,1335.0,787.0,1545.0,0.61,0.0,46.24,0.015,0.18,6975.829145999999,62.69989123,1227.0
1002,1003,Banjo Kanna Channel,,,個人,三次元,男,364.0,8.0,570.125,44.0,0.625,6.25,0.0,5.625,451.75,7.467528108,74.48932794,569.0,1026.0,1116.0,1103.0,0.345,0.005,59.045,0.0,0.025,5180.070352000002,79.61175465,3618.0
1003,1004,いっちゃんねる,,,,,,368.0,7.0,101.0,40.14285714,0.0,7.857142857,0.0,6.571428571,225.2857143,5.001801698,53.42095989,824.0,1442.0,1911.0,962.0,0.93,0.0,55.035,0.0,0.07,1505.231156,53.45250697,1602.0
1004,1005,天森ぽっと,,,,,,358.0,1.0,96.0,114.0,2.0,23.0,0.0,3.0,1122.0,,73.83313581,172.0,950.0,920.0,957.0,0.765,0.0,42.415,0.01,0.205,15847.60302,77.67806252,1122.0
1005,1006,マイディア教会,,,個人,二次元,男,359.0,9.0,1563.333333,27.88888889,0.1111111111,8.111111111,0.3333333333,1.5555555559999998,246.6666667,16.27859809,138.4225687,1112.0,1168.0,6147.0,2759.0,0.6281407035000001,0.0,62.7839196,0.01005025126,0.391959799,8590.409091,712.7550996,2218.0
